OID_,STATE_NAME,STATE_FIPS,SUB_REGION,STATE_ABBR,POINT_X,POINT_Y
3521,Georgia,13,South Atlantic,GA,-85.13156111,31.7838146
3522,Georgia,13,South Atlantic,GA,-85.13556691,31.8548844
3523,Georgia,13,South Atlantic,GA,-85.11515021,31.90742478
3524,Georgia,13,South Atlantic,GA,-85.07006712,31.9807031
3525,Georgia,13,South Atlantic,GA,-85.05670028,32.01737648
3526,Georgia,13,South Atlantic,GA,-85.06201072,32.05001027
3527,Georgia,13,South Atlantic,GA,-85.0566549,32.0696439
3528,Georgia,13,South Atlantic,GA,-85.04618722,32.09089501
3529,Georgia,13,South Atlantic,GA,-85.0533137,32.12663772
3530,Georgia,13,South Atlantic,GA,-85.02438239,32.16627512
3531,Georgia,13,South Atlantic,GA,-85.00782613,32.17887862
3532,Georgia,13,South Atlantic,GA,-84.96038528,32.19192848
3533,Georgia,13,South Atlantic,GA,-84.97574378,32.21224871
3534,Georgia,13,South Atlantic,GA,-84.92837168,32.2179784
3535,Georgia,13,South Atlantic,GA,-84.91600409,32.22855642
3536,Georgia,13,South Atlantic,GA,-84.92367958,32.247389
3537,Georgia,13,South Atlantic,GA,-84.905361,32.24955581
3538,Georgia,13,South Atlantic,GA,-84.89401591,32.25917608
3539,Georgia,13,South Atlantic,GA,-84.89460348,32.26873543
3540,Georgia,13,South Atlantic,GA,-84.92107088,32.29313699
3541,Georgia,13,South Atlantic,GA,-85.00533249,32.32959248
3542,Georgia,13,South Atlantic,GA,-85.00209002,32.34707852
3543,Georgia,13,South Atlantic,GA,-84.97166349,32.37150319
3544,Georgia,13,South Atlantic,GA,-84.98448892,32.38709331
3545,Georgia,13,South Atlantic,GA,-84.9709619,32.39681278
3546,Georgia,13,South Atlantic,GA,-84.9653851,32.4294502
3547,Georgia,13,South Atlantic,GA,-84.989815,32.4548362
3548,Georgia,13,South Atlantic,GA,-84.99565218,32.51892852
3549,Georgia,13,South Atlantic,GA,-85.0707744,32.58125381
3550,Georgia,13,South Atlantic,GA,-85.08414938,32.60300431
3551,Georgia,13,South Atlantic,GA,-85.08632401,32.62845128
3552,Georgia,13,South Atlantic,GA,-85.10380368,32.64591038
3553,Georgia,13,South Atlantic,GA,-85.09047491,32.67615228
3554,Georgia,13,South Atlantic,GA,-85.10773332,32.68997241
3555,Georgia,13,South Atlantic,GA,-85.1138678,32.73438909
3556,Georgia,13,South Atlantic,GA,-85.12488512,32.74438318
3557,Georgia,13,South Atlantic,GA,-85.13330069,32.7563152
3558,Georgia,13,South Atlantic,GA,-85.12808982,32.77707038
3559,Georgia,13,South Atlantic,GA,-85.16230132,32.80744579
3560,Georgia,13,South Atlantic,GA,-85.18071972,32.87181298
3561,Georgia,13,South Atlantic,GA,-85.23350291,33.12013942
3562,Georgia,13,South Atlantic,GA,-85.23384632,33.1292373
3563,Georgia,13,South Atlantic,GA,-85.29382499,33.42587568
3564,Georgia,13,South Atlantic,GA,-85.3049801,33.490594
3565,Georgia,13,South Atlantic,GA,-85.33528681,33.65492309
3566,Georgia,13,South Atlantic,GA,-85.3840109,33.90540982
3567,Georgia,13,South Atlantic,GA,-85.39573778,33.95982929
3568,Georgia,13,South Atlantic,GA,-85.4165672,34.0869204
3569,Georgia,13,South Atlantic,GA,-85.46028592,34.29016147
3570,Georgia,13,South Atlantic,GA,-85.51185591,34.52301488
3571,Georgia,13,South Atlantic,GA,-85.52583409,34.58468562
3572,Georgia,13,South Atlantic,GA,-85.53469258,34.62248838
3573,Georgia,13,South Atlantic,GA,-85.58305802,34.86232269
3574,Georgia,13,South Atlantic,GA,-85.6089602,34.99016418
3575,Georgia,13,South Atlantic,GA,-85.4673839,34.99012382
3576,Georgia,13,South Atlantic,GA,-85.35994388,34.9899781
3577,Georgia,13,South Atlantic,GA,-85.2677173,34.9891498
3578,Georgia,13,South Atlantic,GA,-84.97279349,34.99262948
3579,Georgia,13,South Atlantic,GA,-84.96785718,34.99268289
3580,Georgia,13,South Atlantic,GA,-84.80041689,34.99283229
3581,Georgia,13,South Atlantic,GA,-84.7711343,34.99075718
3582,Georgia,13,South Atlantic,GA,-84.6186847,34.98875982
3583,Georgia,13,South Atlantic,GA,-84.32377352,34.98909059
3584,Georgia,13,South Atlantic,GA,-84.11815241,34.988307
3585,Georgia,13,South Atlantic,GA,-83.98845421,34.98915182
3586,Georgia,13,South Atlantic,GA,-83.93789911,34.98947752
3587,Georgia,13,South Atlantic,GA,-83.54929728,34.98962853
3588,Georgia,13,South Atlantic,GA,-83.51288769,34.99211579
3589,Georgia,13,South Atlantic,GA,-83.10615692,35.00036667
3590,Georgia,13,South Atlantic,GA,-83.1004504,34.98416232
3591,Georgia,13,South Atlantic,GA,-83.11554231,34.95468701
3592,Georgia,13,South Atlantic,GA,-83.12140171,34.96089329
3593,Georgia,13,South Atlantic,GA,-83.12731478,34.95437422
3594,Georgia,13,South Atlantic,GA,-83.1131012,34.93612521
3595,Georgia,13,South Atlantic,GA,-83.12563649,34.94079047
3596,Georgia,13,South Atlantic,GA,-83.13756188,34.93047582
3597,Georgia,13,South Atlantic,GA,-83.15502601,34.93228011
3598,Georgia,13,South Atlantic,GA,-83.15835281,34.91765101
3599,Georgia,13,South Atlantic,GA,-83.18218028,34.91064741
3600,Georgia,13,South Atlantic,GA,-83.20351329,34.88417011
3601,Georgia,13,South Atlantic,GA,-83.21942858,34.88918251
3602,Georgia,13,South Atlantic,GA,-83.23280361,34.87382091
3603,Georgia,13,South Atlantic,GA,-83.24307298,34.87808179
3604,Georgia,13,South Atlantic,GA,-83.2356879,34.8623847
3605,Georgia,13,South Atlantic,GA,-83.25030659,34.8501664
3606,Georgia,13,South Atlantic,GA,-83.25042128,34.83971048
3607,Georgia,13,South Atlantic,GA,-83.26777102,34.8392299
3608,Georgia,13,South Atlantic,GA,-83.27011391,34.81507948
3609,Georgia,13,South Atlantic,GA,-83.30275372,34.80553158
3610,Georgia,13,South Atlantic,GA,-83.32269061,34.78724429
3611,Georgia,13,South Atlantic,GA,-83.3234241,34.75223351
3612,Georgia,13,South Atlantic,GA,-83.35033412,34.72738151
3613,Georgia,13,South Atlantic,GA,-83.3506852,34.70964748
3614,Georgia,13,South Atlantic,GA,-83.33978998,34.67769268
3615,Georgia,13,South Atlantic,GA,-83.29889479,34.66294541
3616,Georgia,13,South Atlantic,GA,-83.2369873,34.6133216
3617,Georgia,13,South Atlantic,GA,-83.16487888,34.59893738
3618,Georgia,13,South Atlantic,GA,-83.15895052,34.57683192
3619,Georgia,13,South Atlantic,GA,-83.13736601,34.5678677
3620,Georgia,13,South Atlantic,GA,-83.10812107,34.53501648
3621,Georgia,13,South Atlantic,GA,-83.07902119,34.51897241
3622,Georgia,13,South Atlantic,GA,-83.05499479,34.49006161
3623,Georgia,13,South Atlantic,GA,-83.00794962,34.47082842
3624,Georgia,13,South Atlantic,GA,-82.9819628,34.47649708
3625,Georgia,13,South Atlantic,GA,-82.90505499,34.47798531
3626,Georgia,13,South Atlantic,GA,-82.86804292,34.45754302
3627,Georgia,13,South Atlantic,GA,-82.84409262,34.41267539
3628,Georgia,13,South Atlantic,GA,-82.8364395,34.37104628
3629,Georgia,13,South Atlantic,GA,-82.80858302,34.33989988
3630,Georgia,13,South Atlantic,GA,-82.7828704,34.29051571
3631,Georgia,13,South Atlantic,GA,-82.76417002,34.2809602
3632,Georgia,13,South Atlantic,GA,-82.75802798,34.2333729
3633,Georgia,13,South Atlantic,GA,-82.74259359,34.20555361
3634,Georgia,13,South Atlantic,GA,-82.73578078,34.16979619
3635,Georgia,13,South Atlantic,GA,-82.66035529,34.10835608
3636,Georgia,13,South Atlantic,GA,-82.60294378,34.0346367
3637,Georgia,13,South Atlantic,GA,-82.59613859,34.0134202
3638,Georgia,13,South Atlantic,GA,-82.5736087,33.96890442
3639,Georgia,13,South Atlantic,GA,-82.57661479,33.95928778
3640,Georgia,13,South Atlantic,GA,-82.5175385,33.93102971
3641,Georgia,13,South Atlantic,GA,-82.45663088,33.87822492
3642,Georgia,13,South Atlantic,GA,-82.42452538,33.86025472
3643,Georgia,13,South Atlantic,GA,-82.39059659,33.85414019
3644,Georgia,13,South Atlantic,GA,-82.36570868,33.83600971
3645,Georgia,13,South Atlantic,GA,-82.35131161,33.83539189
3646,Georgia,13,South Atlantic,GA,-82.31111852,33.80391431
3647,Georgia,13,South Atlantic,GA,-82.30551057,33.78264808
3648,Georgia,13,South Atlantic,GA,-82.26621788,33.76159569
3649,Georgia,13,South Atlantic,GA,-82.2348982,33.69033949
3650,Georgia,13,South Atlantic,GA,-82.21420668,33.68073451
3651,Georgia,13,South Atlantic,GA,-82.19218768,33.62383989
3652,Georgia,13,South Atlantic,GA,-82.16713209,33.61521519
3653,Georgia,13,South Atlantic,GA,-82.13897887,33.5939069
3654,Georgia,13,South Atlantic,GA,-82.11640299,33.59477658
3655,Georgia,13,South Atlantic,GA,-82.06568149,33.5738649
3656,Georgia,13,South Atlantic,GA,-82.03854312,33.54750581
3657,Georgia,13,South Atlantic,GA,-82.02014062,33.53873212
3658,Georgia,13,South Atlantic,GA,-81.99653471,33.52049052
3659,Georgia,13,South Atlantic,GA,-81.98091698,33.49073672
3660,Georgia,13,South Atlantic,GA,-81.93638327,33.47101968
3661,Georgia,13,South Atlantic,GA,-81.91663811,33.45133291
3662,Georgia,13,South Atlantic,GA,-81.92727379,33.43614318
3663,Georgia,13,South Atlantic,GA,-81.9135636,33.41544182
3664,Georgia,13,South Atlantic,GA,-81.94033582,33.4081633
3665,Georgia,13,South Atlantic,GA,-81.9258094,33.37655978
3666,Georgia,13,South Atlantic,GA,-81.9450663,33.37714709
3667,Georgia,13,South Atlantic,GA,-81.93671218,33.3504376
3668,Georgia,13,South Atlantic,GA,-81.91141259,33.34949559
3669,Georgia,13,South Atlantic,GA,-81.91209179,33.33219662
3670,Georgia,13,South Atlantic,GA,-81.89348331,33.33523689
3671,Georgia,13,South Atlantic,GA,-81.87687401,33.30683761
3672,Georgia,13,South Atlantic,GA,-81.8655441,33.31566849
3673,Georgia,13,South Atlantic,GA,-81.84010728,33.30834469
3674,Georgia,13,South Atlantic,GA,-81.86071472,33.29709161
3675,Georgia,13,South Atlantic,GA,-81.82657291,33.26942478
3676,Georgia,13,South Atlantic,GA,-81.83984059,33.27330791
3677,Georgia,13,South Atlantic,GA,-81.83679659,33.26061312
3678,Georgia,13,South Atlantic,GA,-81.8539631,33.2435009
3679,Georgia,13,South Atlantic,GA,-81.8107647,33.2264425
3680,Georgia,13,South Atlantic,GA,-81.80156352,33.2079267
3681,Georgia,13,South Atlantic,GA,-81.77983468,33.21736789
3682,Georgia,13,South Atlantic,GA,-81.7698781,33.21388148
3683,Georgia,13,South Atlantic,GA,-81.75959349,33.19538101
3684,Georgia,13,South Atlantic,GA,-81.76340829,33.16983488
3685,Georgia,13,South Atlantic,GA,-81.74037471,33.14469708
3686,Georgia,13,South Atlantic,GA,-81.70427921,33.12293881
3687,Georgia,13,South Atlantic,GA,-81.61096221,33.0878754
3688,Georgia,13,South Atlantic,GA,-81.59582518,33.07079012
3689,Georgia,13,South Atlantic,GA,-81.56003501,33.06081489
3690,Georgia,13,South Atlantic,GA,-81.5476598,33.04368371
3691,Georgia,13,South Atlantic,GA,-81.52960071,33.04392781
3692,Georgia,13,South Atlantic,GA,-81.50874911,33.01279342
3693,Georgia,13,South Atlantic,GA,-81.49273488,33.00481332
3694,Georgia,13,South Atlantic,GA,-81.49789979,32.95967589
3695,Georgia,13,South Atlantic,GA,-81.50984,32.9554189
3696,Georgia,13,South Atlantic,GA,-81.51023672,32.94722148
3697,Georgia,13,South Atlantic,GA,-81.4770481,32.89757171
3698,Georgia,13,South Atlantic,GA,-81.46503168,32.89772821
3699,Georgia,13,South Atlantic,GA,-81.48320501,32.8760921
3700,Georgia,13,South Atlantic,GA,-81.45853888,32.87140041
3701,Georgia,13,South Atlantic,GA,-81.455319,32.84457669
3702,Georgia,13,South Atlantic,GA,-81.43233132,32.84168157
3703,Georgia,13,South Atlantic,GA,-81.4239616,32.83177151
3704,Georgia,13,South Atlantic,GA,-81.4303093,32.820305
3705,Georgia,13,South Atlantic,GA,-81.42083331,32.80949469
3706,Georgia,13,South Atlantic,GA,-81.4302403,32.7861536
3707,Georgia,13,South Atlantic,GA,-81.416072,32.75672839
3708,Georgia,13,South Atlantic,GA,-81.42303772,32.7498126
3709,Georgia,13,South Atlantic,GA,-81.40762607,32.74180618
3710,Georgia,13,South Atlantic,GA,-81.42053549,32.70156698
3711,Georgia,13,South Atlantic,GA,-81.40719149,32.68670202
3712,Georgia,13,South Atlantic,GA,-81.39947828,32.65081529
3713,Georgia,13,South Atlantic,GA,-81.41210531,32.625609
3714,Georgia,13,South Atlantic,GA,-81.38490638,32.59588301
3715,Georgia,13,South Atlantic,GA,-81.36626759,32.5883649
3716,Georgia,13,South Atlantic,GA,-81.36670259,32.58197948
3717,Georgia,13,South Atlantic,GA,-81.3514894,32.58352842
3718,Georgia,13,South Atlantic,GA,-81.34040391,32.57136033
3719,Georgia,13,South Atlantic,GA,-81.29898358,32.56728697
3720,Georgia,13,South Atlantic,GA,-81.27430242,32.55481401
3721,Georgia,13,South Atlantic,GA,-81.26798549,32.53392989
3722,Georgia,13,South Atlantic,GA,-81.23623982,32.52061402
3723,Georgia,13,South Atlantic,GA,-81.1951573,32.4645607
3724,Georgia,13,South Atlantic,GA,-81.1999269,32.42031658
3725,Georgia,13,South Atlantic,GA,-81.17825271,32.38682952
3726,Georgia,13,South Atlantic,GA,-81.17912291,32.37178127
3727,Georgia,13,South Atlantic,GA,-81.15747908,32.3387404
3728,Georgia,13,South Atlantic,GA,-81.1418843,32.34846749
3729,Georgia,13,South Atlantic,GA,-81.13189001,32.3326183
3730,Georgia,13,South Atlantic,GA,-81.12404822,32.2766445
3731,Georgia,13,South Atlantic,GA,-81.14817311,32.25771308
3732,Georgia,13,South Atlantic,GA,-81.14769252,32.2244468
3733,Georgia,13,South Atlantic,GA,-81.1147178,32.19059328
3734,Georgia,13,South Atlantic,GA,-81.11911228,32.11761398
3735,Georgia,13,South Atlantic,GA,-81.10487581,32.10544598
3736,Georgia,13,South Atlantic,GA,-80.8947536,32.00599388
3737,Georgia,13,South Atlantic,GA,-80.97355609,31.94792871
3738,Georgia,13,South Atlantic,GA,-80.97087559,31.89031391
3739,Georgia,13,South Atlantic,GA,-81.13985079,31.8643405
3740,Georgia,13,South Atlantic,GA,-81.1799985,31.90589107
3741,Georgia,13,South Atlantic,GA,-81.2072581,31.90012078
3742,Georgia,13,South Atlantic,GA,-81.1973025,31.91989567
3743,Georgia,13,South Atlantic,GA,-81.2039099,31.92843241
3744,Georgia,13,South Atlantic,GA,-81.23968318,31.90341572
3745,Georgia,13,South Atlantic,GA,-81.28429438,31.94942802
3746,Georgia,13,South Atlantic,GA,-81.2449472,31.89469161
3747,Georgia,13,South Atlantic,GA,-81.2064884,31.92065072
3748,Georgia,13,South Atlantic,GA,-81.22010581,31.89313992
3749,Georgia,13,South Atlantic,GA,-81.18024991,31.89767267
3750,Georgia,13,South Atlantic,GA,-81.1414678,31.85351672
3751,Georgia,13,South Atlantic,GA,-81.03901101,31.82335999
3752,Georgia,13,South Atlantic,GA,-81.0610427,31.77754299
3753,Georgia,13,South Atlantic,GA,-81.13682408,31.72707379
3754,Georgia,13,South Atlantic,GA,-81.1740127,31.79981091
3755,Georgia,13,South Atlantic,GA,-81.1963664,31.78484389
3756,Georgia,13,South Atlantic,GA,-81.17517762,31.73580251
3757,Georgia,13,South Atlantic,GA,-81.28972909,31.79966518
3758,Georgia,13,South Atlantic,GA,-81.13493702,31.64607009
3759,Georgia,13,South Atlantic,GA,-81.18718978,31.59989829
3760,Georgia,13,South Atlantic,GA,-81.24071931,31.6401736
3761,Georgia,13,South Atlantic,GA,-81.23914509,31.55688312
3762,Georgia,13,South Atlantic,GA,-81.19477048,31.50515222
3763,Georgia,13,South Atlantic,GA,-81.20857169,31.46689732
3764,Georgia,13,South Atlantic,GA,-81.31306599,31.3375975
3765,Georgia,13,South Atlantic,GA,-81.36558129,31.34455488
3766,Georgia,13,South Atlantic,GA,-81.41034439,31.31148018
3767,Georgia,13,South Atlantic,GA,-81.39477158,31.26409
3768,Georgia,13,South Atlantic,GA,-81.38881318,31.29714901
3769,Georgia,13,South Atlantic,GA,-81.3008349,31.2758189
3770,Georgia,13,South Atlantic,GA,-81.31024961,31.24269488
3771,Georgia,13,South Atlantic,GA,-81.3810061,31.14894578
3772,Georgia,13,South Atlantic,GA,-81.52838808,31.13112809
3773,Georgia,13,South Atlantic,GA,-81.52525922,31.08654849
3774,Georgia,13,South Atlantic,GA,-81.47533768,31.04382332
3775,Georgia,13,South Atlantic,GA,-81.53542939,31.07675628
3776,Georgia,13,South Atlantic,GA,-81.49085548,30.98581222
3777,Georgia,13,South Atlantic,GA,-81.528561,30.96211902
3778,Georgia,13,South Atlantic,GA,-81.48482741,30.94490008
3779,Georgia,13,South Atlantic,GA,-81.529269,30.86477871
3780,Georgia,13,South Atlantic,GA,-81.49838219,30.75751488
3781,Georgia,13,South Atlantic,GA,-81.5285955,30.72145269
3782,Georgia,13,South Atlantic,GA,-81.5365913,30.70657731
3783,Georgia,13,South Atlantic,GA,-81.6011699,30.72488709
3784,Georgia,13,South Atlantic,GA,-81.60477101,30.71632129
3785,Georgia,13,South Atlantic,GA,-81.62798098,30.73177428
3786,Georgia,13,South Atlantic,GA,-81.64247751,30.72908099
3787,Georgia,13,South Atlantic,GA,-81.7167688,30.7453689
3788,Georgia,13,South Atlantic,GA,-81.73667502,30.76388879
3789,Georgia,13,South Atlantic,GA,-81.75771021,30.76963169
3790,Georgia,13,South Atlantic,GA,-81.77670789,30.7615846
3791,Georgia,13,South Atlantic,GA,-81.8031982,30.78808501
3792,Georgia,13,South Atlantic,GA,-81.87300181,30.79908441
3793,Georgia,13,South Atlantic,GA,-81.89914109,30.82830831
3794,Georgia,13,South Atlantic,GA,-81.90751832,30.8134751
3795,Georgia,13,South Atlantic,GA,-81.94380498,30.82424941
3796,Georgia,13,South Atlantic,GA,-81.95302921,30.82043099
3797,Georgia,13,South Atlantic,GA,-81.96155139,30.79600771
3798,Georgia,13,South Atlantic,GA,-81.98147988,30.7783517
3799,Georgia,13,South Atlantic,GA,-82.01553871,30.79131919
3800,Georgia,13,South Atlantic,GA,-82.01296731,30.76425639
3801,Georgia,13,South Atlantic,GA,-82.03188122,30.7575328
3802,Georgia,13,South Atlantic,GA,-82.0449116,30.65091071
3803,Georgia,13,South Atlantic,GA,-82.01365268,30.59869048
3804,Georgia,13,South Atlantic,GA,-82.00580162,30.57099049
3805,Georgia,13,South Atlantic,GA,-82.02250951,30.47771779
3806,Georgia,13,South Atlantic,GA,-82.03512069,30.44287828
3807,Georgia,13,South Atlantic,GA,-82.04609952,30.43406822
3808,Georgia,13,South Atlantic,GA,-82.03835471,30.37890459
3809,Georgia,13,South Atlantic,GA,-82.0527668,30.36379449
3810,Georgia,13,South Atlantic,GA,-82.16463918,30.36129178
3811,Georgia,13,South Atlantic,GA,-82.18023411,30.36863091
3812,Georgia,13,South Atlantic,GA,-82.20556478,30.42385319
3813,Georgia,13,South Atlantic,GA,-82.19918719,30.49001451
3814,Georgia,13,South Atlantic,GA,-82.2193675,30.5029705
3815,Georgia,13,South Atlantic,GA,-82.23839611,30.53144469
3816,Georgia,13,South Atlantic,GA,-82.22103958,30.56707603
3817,Georgia,13,South Atlantic,GA,-82.41209262,30.57730748
3818,Georgia,13,South Atlantic,GA,-82.46313488,30.58268992
3819,Georgia,13,South Atlantic,GA,-82.58295762,30.58905379
3820,Georgia,13,South Atlantic,GA,-82.69635599,30.59572009
3821,Georgia,13,South Atlantic,GA,-83.13244038,30.62134138
3822,Georgia,13,South Atlantic,GA,-83.30131548,30.6332849
3823,Georgia,13,South Atlantic,GA,-83.31060079,30.63430332
3824,Georgia,13,South Atlantic,GA,-83.60905609,30.65078462
3825,Georgia,13,South Atlantic,GA,-83.73784398,30.66049119
3826,Georgia,13,South Atlantic,GA,-84.00073011,30.67553768
3827,Georgia,13,South Atlantic,GA,-84.07556218,30.67857759
3828,Georgia,13,South Atlantic,GA,-84.28166331,30.69041911
3829,Georgia,13,South Atlantic,GA,-84.37444818,30.69409192
3830,Georgia,13,South Atlantic,GA,-84.86300368,30.71266449
3831,Georgia,13,South Atlantic,GA,-84.86458309,30.71450322
3832,Georgia,13,South Atlantic,GA,-84.88828882,30.74388938
3833,Georgia,13,South Atlantic,GA,-84.91534338,30.7540898
3834,Georgia,13,South Atlantic,GA,-84.9268948,30.7760887
3835,Georgia,13,South Atlantic,GA,-84.93256392,30.802625
3836,Georgia,13,South Atlantic,GA,-84.92692619,30.84692222
3837,Georgia,13,South Atlantic,GA,-84.93777618,30.89495768
3838,Georgia,13,South Atlantic,GA,-84.96901231,30.92709379
